"Step","swa_coco_ltd_constraint_b005 - contrastive_loss","swa_coco_ltd_constraint_b005 - contrastive_loss__MIN","swa_coco_ltd_constraint_b005 - contrastive_loss__MAX","swa_coco_ltd_constraint_b01 - contrastive_loss","swa_coco_ltd_constraint_b01 - contrastive_loss__MIN","swa_coco_ltd_constraint_b01 - contrastive_loss__MAX","swa_coco_ltd_constraint_b03 - contrastive_loss","swa_coco_ltd_constraint_b03 - contrastive_loss__MIN","swa_coco_ltd_constraint_b03 - contrastive_loss__MAX","swa_coco_ltd_constraint - contrastive_loss","swa_coco_ltd_constraint - contrastive_loss__MIN","swa_coco_ltd_constraint - contrastive_loss__MAX","swa_coco_ltd - contrastive_loss","swa_coco_ltd - contrastive_loss__MIN","swa_coco_ltd - contrastive_loss__MAX"
"9452","1.4873254299163818","1.4873254299163818","1.4873254299163818","1.4650667905807495","1.4650667905807495","1.4650667905807495","1.3615920543670654","1.3615920543670654","1.3615920543670654","1.5607655048370361","1.5607655048370361","1.5607655048370361","1.4469082355499268","1.4469082355499268","1.4469082355499268"
"9552","1.5804463624954224","1.5804463624954224","1.5804463624954224","1.5255001783370972","1.5255001783370972","1.5255001783370972","1.3896377086639404","1.3896377086639404","1.3896377086639404","1.2258753776550293","1.2258753776550293","1.2258753776550293","1.4831182956695557","1.4831182956695557","1.4831182956695557"
"9652","1.5897079706192017","1.5897079706192017","1.5897079706192017","1.5430777072906494","1.5430777072906494","1.5430777072906494","1.369370698928833","1.369370698928833","1.369370698928833","1.4763236045837402","1.4763236045837402","1.4763236045837402","1.3996524810791016","1.3996524810791016","1.3996524810791016"
"9752","1.6928269863128662","1.6928269863128662","1.6928269863128662","1.4851312637329102","1.4851312637329102","1.4851312637329102","1.4172110557556152","1.4172110557556152","1.4172110557556152","1.5050641298294067","1.5050641298294067","1.5050641298294067","1.6036310195922852","1.6036310195922852","1.6036310195922852"
"9852","1.4653739929199219","1.4653739929199219","1.4653739929199219","1.625544786453247","1.625544786453247","1.625544786453247","1.429558515548706","1.429558515548706","1.429558515548706","1.5962841510772705","1.5962841510772705","1.5962841510772705","1.667859435081482","1.667859435081482","1.667859435081482"
"9952","1.5797576904296875","1.5797576904296875","1.5797576904296875","1.4527392387390137","1.4527392387390137","1.4527392387390137","1.397191047668457","1.397191047668457","1.397191047668457","1.5452663898468018","1.5452663898468018","1.5452663898468018","1.6293973922729492","1.6293973922729492","1.6293973922729492"
"10052","1.6183892488479614","1.6183892488479614","1.6183892488479614","1.5904496908187866","1.5904496908187866","1.5904496908187866","1.4592398405075073","1.4592398405075073","1.4592398405075073","1.5185480117797852","1.5185480117797852","1.5185480117797852","1.5153610706329346","1.5153610706329346","1.5153610706329346"
"10152","1.277442216873169","1.277442216873169","1.277442216873169","1.5979506969451904","1.5979506969451904","1.5979506969451904","1.623666763305664","1.623666763305664","1.623666763305664","1.5095369815826416","1.5095369815826416","1.5095369815826416","1.4349342584609985","1.4349342584609985","1.4349342584609985"
"10252","1.4790079593658447","1.4790079593658447","1.4790079593658447","1.5075781345367432","1.5075781345367432","1.5075781345367432","1.5879524946212769","1.5879524946212769","1.5879524946212769","1.5713636875152588","1.5713636875152588","1.5713636875152588","1.5850999355316162","1.5850999355316162","1.5850999355316162"
"10352","1.4639452695846558","1.4639452695846558","1.4639452695846558","1.824885606765747","1.824885606765747","1.824885606765747","1.379578709602356","1.379578709602356","1.379578709602356","1.5840343236923218","1.5840343236923218","1.5840343236923218","1.5024728775024414","1.5024728775024414","1.5024728775024414"
"10452","1.5719510316848755","1.5719510316848755","1.5719510316848755","1.5818709135055542","1.5818709135055542","1.5818709135055542","1.6164367198944092","1.6164367198944092","1.6164367198944092","1.4165382385253906","1.4165382385253906","1.4165382385253906","1.4165934324264526","1.4165934324264526","1.4165934324264526"
"10552","1.540276050567627","1.540276050567627","1.540276050567627","1.4399845600128174","1.4399845600128174","1.4399845600128174","1.2892615795135498","1.2892615795135498","1.2892615795135498","1.3773789405822754","1.3773789405822754","1.3773789405822754","1.4539579153060913","1.4539579153060913","1.4539579153060913"
"10652","1.5410432815551758","1.5410432815551758","1.5410432815551758","1.5911858081817627","1.5911858081817627","1.5911858081817627","1.6354573965072632","1.6354573965072632","1.6354573965072632","1.6577939987182617","1.6577939987182617","1.6577939987182617","1.4709385633468628","1.4709385633468628","1.4709385633468628"
"10752","1.4894490242004395","1.4894490242004395","1.4894490242004395","1.4762616157531738","1.4762616157531738","1.4762616157531738","1.6909767389297485","1.6909767389297485","1.6909767389297485","1.3803763389587402","1.3803763389587402","1.3803763389587402","1.6284726858139038","1.6284726858139038","1.6284726858139038"
"10852","1.494342565536499","1.494342565536499","1.494342565536499","1.4848573207855225","1.4848573207855225","1.4848573207855225","1.6316778659820557","1.6316778659820557","1.6316778659820557","1.384699821472168","1.384699821472168","1.384699821472168","1.5305402278900146","1.5305402278900146","1.5305402278900146"
"10952","1.5041638612747192","1.5041638612747192","1.5041638612747192","1.6715034246444702","1.6715034246444702","1.6715034246444702","1.329979419708252","1.329979419708252","1.329979419708252","1.188552737236023","1.188552737236023","1.188552737236023","1.446413516998291","1.446413516998291","1.446413516998291"
"11052","1.4577925205230713","1.4577925205230713","1.4577925205230713","1.5866023302078247","1.5866023302078247","1.5866023302078247","1.3342671394348145","1.3342671394348145","1.3342671394348145","1.7576701641082764","1.7576701641082764","1.7576701641082764","1.4158118963241577","1.4158118963241577","1.4158118963241577"
"11152","1.658822774887085","1.658822774887085","1.658822774887085","1.4474923610687256","1.4474923610687256","1.4474923610687256","1.6216490268707275","1.6216490268707275","1.6216490268707275","1.171002745628357","1.171002745628357","1.171002745628357","1.3273506164550781","1.3273506164550781","1.3273506164550781"
"11252","1.3684812784194946","1.3684812784194946","1.3684812784194946","1.5384687185287476","1.5384687185287476","1.5384687185287476","1.410517930984497","1.410517930984497","1.410517930984497","1.4148716926574707","1.4148716926574707","1.4148716926574707","1.665373682975769","1.665373682975769","1.665373682975769"
"11352","1.4722051620483398","1.4722051620483398","1.4722051620483398","1.502302646636963","1.502302646636963","1.502302646636963","1.3187947273254395","1.3187947273254395","1.3187947273254395","1.4851725101470947","1.4851725101470947","1.4851725101470947","1.4236019849777222","1.4236019849777222","1.4236019849777222"
"11452","1.5616919994354248","1.5616919994354248","1.5616919994354248","1.586769461631775","1.586769461631775","1.586769461631775","1.467534065246582","1.467534065246582","1.467534065246582","1.4165358543395996","1.4165358543395996","1.4165358543395996","1.4683330059051514","1.4683330059051514","1.4683330059051514"
"11552","1.438758134841919","1.438758134841919","1.438758134841919","1.5013458728790283","1.5013458728790283","1.5013458728790283","1.5810456275939941","1.5810456275939941","1.5810456275939941","1.4676706790924072","1.4676706790924072","1.4676706790924072","1.65643310546875","1.65643310546875","1.65643310546875"
"11652","1.6646231412887573","1.6646231412887573","1.6646231412887573","1.4725744724273682","1.4725744724273682","1.4725744724273682","1.281290888786316","1.281290888786316","1.281290888786316","1.4818938970565796","1.4818938970565796","1.4818938970565796","1.4151519536972046","1.4151519536972046","1.4151519536972046"
"11752","1.6173292398452759","1.6173292398452759","1.6173292398452759","1.3874099254608154","1.3874099254608154","1.3874099254608154","1.378570556640625","1.378570556640625","1.378570556640625","1.2119524478912354","1.2119524478912354","1.2119524478912354","1.6581364870071411","1.6581364870071411","1.6581364870071411"
"11852","1.6269278526306152","1.6269278526306152","1.6269278526306152","1.2967555522918701","1.2967555522918701","1.2967555522918701","1.5203487873077393","1.5203487873077393","1.5203487873077393","1.4582159519195557","1.4582159519195557","1.4582159519195557","1.3814709186553955","1.3814709186553955","1.3814709186553955"
"11952","1.4603290557861328","1.4603290557861328","1.4603290557861328","1.487252950668335","1.487252950668335","1.487252950668335","1.7140183448791504","1.7140183448791504","1.7140183448791504","1.3861806392669678","1.3861806392669678","1.3861806392669678","1.485792636871338","1.485792636871338","1.485792636871338"
"12052","1.421809434890747","1.421809434890747","1.421809434890747","1.5116548538208008","1.5116548538208008","1.5116548538208008","1.3687137365341187","1.3687137365341187","1.3687137365341187","1.5082017183303833","1.5082017183303833","1.5082017183303833","1.3919090032577515","1.3919090032577515","1.3919090032577515"
"12152","1.516227126121521","1.516227126121521","1.516227126121521","1.5869944095611572","1.5869944095611572","1.5869944095611572","1.4320669174194336","1.4320669174194336","1.4320669174194336","1.507615327835083","1.507615327835083","1.507615327835083","1.4578752517700195","1.4578752517700195","1.4578752517700195"
"12252","1.509772777557373","1.509772777557373","1.509772777557373","1.5800946950912476","1.5800946950912476","1.5800946950912476","1.240869164466858","1.240869164466858","1.240869164466858","1.497199535369873","1.497199535369873","1.497199535369873","1.8385422229766846","1.8385422229766846","1.8385422229766846"
"12352","1.6453285217285156","1.6453285217285156","1.6453285217285156","1.7174232006072998","1.7174232006072998","1.7174232006072998","1.2264527082443237","1.2264527082443237","1.2264527082443237","1.467517614364624","1.467517614364624","1.467517614364624","1.6597814559936523","1.6597814559936523","1.6597814559936523"
"12452","1.556205153465271","1.556205153465271","1.556205153465271","1.2145318984985352","1.2145318984985352","1.2145318984985352","1.3643194437026978","1.3643194437026978","1.3643194437026978","1.3307814598083496","1.3307814598083496","1.3307814598083496","1.3307173252105713","1.3307173252105713","1.3307173252105713"
"12552","1.4523992538452148","1.4523992538452148","1.4523992538452148","1.6275055408477783","1.6275055408477783","1.6275055408477783","1.6213750839233398","1.6213750839233398","1.6213750839233398","1.4155211448669434","1.4155211448669434","1.4155211448669434","1.6298761367797852","1.6298761367797852","1.6298761367797852"
"12652","1.7034902572631836","1.7034902572631836","1.7034902572631836","1.5628114938735962","1.5628114938735962","1.5628114938735962","1.4980924129486084","1.4980924129486084","1.4980924129486084","1.480703592300415","1.480703592300415","1.480703592300415","1.658620834350586","1.658620834350586","1.658620834350586"
"12752","1.539788007736206","1.539788007736206","1.539788007736206","1.3741254806518555","1.3741254806518555","1.3741254806518555","1.4178667068481445","1.4178667068481445","1.4178667068481445","1.395064115524292","1.395064115524292","1.395064115524292","1.4046094417572021","1.4046094417572021","1.4046094417572021"
"12852","1.6605358123779297","1.6605358123779297","1.6605358123779297","1.3137521743774414","1.3137521743774414","1.3137521743774414","1.4548165798187256","1.4548165798187256","1.4548165798187256","1.9031991958618164","1.9031991958618164","1.9031991958618164","1.5143895149230957","1.5143895149230957","1.5143895149230957"
"12952","1.6117165088653564","1.6117165088653564","1.6117165088653564","1.5938279628753662","1.5938279628753662","1.5938279628753662","1.2637003660202026","1.2637003660202026","1.2637003660202026","1.5114326477050781","1.5114326477050781","1.5114326477050781","1.365723967552185","1.365723967552185","1.365723967552185"
"13052","1.7436965703964233","1.7436965703964233","1.7436965703964233","1.3886789083480835","1.3886789083480835","1.3886789083480835","1.4495341777801514","1.4495341777801514","1.4495341777801514","1.4815140962600708","1.4815140962600708","1.4815140962600708","1.5700528621673584","1.5700528621673584","1.5700528621673584"
"13152","1.5142123699188232","1.5142123699188232","1.5142123699188232","1.4927115440368652","1.4927115440368652","1.4927115440368652","1.538292407989502","1.538292407989502","1.538292407989502","1.4287762641906738","1.4287762641906738","1.4287762641906738","1.5960297584533691","1.5960297584533691","1.5960297584533691"
"13252","1.4689838886260986","1.4689838886260986","1.4689838886260986","1.345447063446045","1.345447063446045","1.345447063446045","1.4792075157165527","1.4792075157165527","1.4792075157165527","1.5355209112167358","1.5355209112167358","1.5355209112167358","1.4001563787460327","1.4001563787460327","1.4001563787460327"
"13278","1.446617603302002","1.446617603302002","1.446617603302002","1.6320641040802002","1.6320641040802002","1.6320641040802002","1.1471192836761475","1.1471192836761475","1.1471192836761475","1.5140796899795532","1.5140796899795532","1.5140796899795532","1.481057047843933","1.481057047843933","1.481057047843933"
"13378","1.7484029531478882","1.7484029531478882","1.7484029531478882","1.7118583917617798","1.7118583917617798","1.7118583917617798","1.451375961303711","1.451375961303711","1.451375961303711","1.6821799278259277","1.6821799278259277","1.6821799278259277","1.4697966575622559","1.4697966575622559","1.4697966575622559"
"13478","1.5004644393920898","1.5004644393920898","1.5004644393920898","1.5347949266433716","1.5347949266433716","1.5347949266433716","1.3242006301879883","1.3242006301879883","1.3242006301879883","1.5144522190093994","1.5144522190093994","1.5144522190093994","1.447502613067627","1.447502613067627","1.447502613067627"
"13578","1.5207815170288086","1.5207815170288086","1.5207815170288086","1.3793883323669434","1.3793883323669434","1.3793883323669434","1.5369863510131836","1.5369863510131836","1.5369863510131836","1.222576379776001","1.222576379776001","1.222576379776001","1.4240294694900513","1.4240294694900513","1.4240294694900513"
"13678","1.4662363529205322","1.4662363529205322","1.4662363529205322","1.4853553771972656","1.4853553771972656","1.4853553771972656","1.4908230304718018","1.4908230304718018","1.4908230304718018","1.263222336769104","1.263222336769104","1.263222336769104","1.468480110168457","1.468480110168457","1.468480110168457"
