"Step","swa_coco_ltd_constraint_b005 - multiplier","swa_coco_ltd_constraint_b005 - multiplier__MIN","swa_coco_ltd_constraint_b005 - multiplier__MAX","swa_coco_ltd_constraint_b01 - multiplier","swa_coco_ltd_constraint_b01 - multiplier__MIN","swa_coco_ltd_constraint_b01 - multiplier__MAX","swa_coco_ltd_constraint_b03 - multiplier","swa_coco_ltd_constraint_b03 - multiplier__MIN","swa_coco_ltd_constraint_b03 - multiplier__MAX","swa_coco_ltd_constraint - multiplier","swa_coco_ltd_constraint - multiplier__MIN","swa_coco_ltd_constraint - multiplier__MAX"
"199170","100","100","100","46.736881256103516","46.736881256103516","46.736881256103516","0","0","0","0.006760100834071636","0.006760100834071636","0.006760100834071636"
"199270","100","100","100","46.701255798339844","46.701255798339844","46.701255798339844","0","0","0","0.005538919009268284","0.005538919009268284","0.005538919009268284"
"199370","100","100","100","46.664276123046875","46.664276123046875","46.664276123046875","0","0","0","0.0026865580584853888","0.0026865580584853888","0.0026865580584853888"
"199470","100","100","100","46.61922073364258","46.61922073364258","46.61922073364258","0","0","0","0.0017014496261253953","0.0017014496261253953","0.0017014496261253953"
"199570","100","100","100","46.58029556274414","46.58029556274414","46.58029556274414","0","0","0","0.0002878171799238771","0.0002878171799238771","0.0002878171799238771"
"199670","100","100","100","46.539695739746094","46.539695739746094","46.539695739746094","0","0","0","0.001669574878178537","0.001669574878178537","0.001669574878178537"
"199770","100","100","100","46.496280670166016","46.496280670166016","46.496280670166016","0","0","0","0.000990435597486794","0.000990435597486794","0.000990435597486794"
"199870","100","100","100","46.45545196533203","46.45545196533203","46.45545196533203","0","0","0","0.0007504386594519019","0.0007504386594519019","0.0007504386594519019"
"199970","100","100","100","46.419429779052734","46.419429779052734","46.419429779052734","0","0","0","0","0","0"
"200070","100","100","100","46.38479995727539","46.38479995727539","46.38479995727539","0","0","0","0","0","0"
"200170","100","100","100","46.346214294433594","46.346214294433594","46.346214294433594","0","0","0","0","0","0"
"200270","100","100","100","46.30515670776367","46.30515670776367","46.30515670776367","0","0","0","0","0","0"
"200370","100","100","100","46.2674446105957","46.2674446105957","46.2674446105957","0","0","0","0","0","0"
"200470","100","100","100","46.23436737060547","46.23436737060547","46.23436737060547","0","0","0","0.000932089751586318","0.000932089751586318","0.000932089751586318"
"200570","100","100","100","46.194393157958984","46.194393157958984","46.194393157958984","0","0","0","0.0013081921497359872","0.0013081921497359872","0.0013081921497359872"
"200670","100","100","100","46.15864181518555","46.15864181518555","46.15864181518555","0","0","0","0.000006172003395477077","0.000006172003395477077","0.000006172003395477077"
"200770","100","100","100","46.11893081665039","46.11893081665039","46.11893081665039","0","0","0","0","0","0"
"200870","100","100","100","46.07859802246094","46.07859802246094","46.07859802246094","0","0","0","0","0","0"
"200970","100","100","100","46.038272857666016","46.038272857666016","46.038272857666016","0","0","0","0.0005554591189138591","0.0005554591189138591","0.0005554591189138591"
"201070","100","100","100","46.00050354003906","46.00050354003906","46.00050354003906","0","0","0","0","0","0"
"201170","100","100","100","45.96245193481445","45.96245193481445","45.96245193481445","0","0","0","0","0","0"
"201270","100","100","100","45.92670822143555","45.92670822143555","45.92670822143555","0","0","0","0","0","0"
"201370","100","100","100","45.88628387451172","45.88628387451172","45.88628387451172","0","0","0","0","0","0"
"201470","100","100","100","45.84636306762695","45.84636306762695","45.84636306762695","0","0","0","0","0","0"
"201570","100","100","100","45.8093376159668","45.8093376159668","45.8093376159668","0","0","0","0","0","0"
"201670","100","100","100","45.77470779418945","45.77470779418945","45.77470779418945","0","0","0","0.0005297470488585532","0.0005297470488585532","0.0005297470488585532"
"201770","100","100","100","45.734745025634766","45.734745025634766","45.734745025634766","0","0","0","0.0025209884624928236","0.0025209884624928236","0.0025209884624928236"
"201870","100","100","100","45.69361877441406","45.69361877441406","45.69361877441406","0","0","0","0.00821381900459528","0.00821381900459528","0.00821381900459528"
"201970","100","100","100","45.65110778808594","45.65110778808594","45.65110778808594","0","0","0","0.007138033397495747","0.007138033397495747","0.007138033397495747"
"202070","100","100","100","45.61029815673828","45.61029815673828","45.61029815673828","0","0","0","0.007505930494517088","0.007505930494517088","0.007505930494517088"
"202170","100","100","100","45.57126235961914","45.57126235961914","45.57126235961914","0","0","0","0.007101829629391432","0.007101829629391432","0.007101829629391432"
"202270","100","100","100","45.52710723876953","45.52710723876953","45.52710723876953","0","0","0","0.008125068619847298","0.008125068619847298","0.008125068619847298"
"202370","100","100","100","45.49317932128906","45.49317932128906","45.49317932128906","0","0","0","0.008631907403469086","0.008631907403469086","0.008631907403469086"
"202470","100","100","100","45.454307556152344","45.454307556152344","45.454307556152344","0","0","0","0.006850083824247122","0.006850083824247122","0.006850083824247122"
"202570","100","100","100","45.41265106201172","45.41265106201172","45.41265106201172","0","0","0","0.007408724632114172","0.007408724632114172","0.007408724632114172"
"202670","100","100","100","45.37596893310547","45.37596893310547","45.37596893310547","0","0","0","0.006112048868089914","0.006112048868089914","0.006112048868089914"
"202770","100","100","100","45.34457778930664","45.34457778930664","45.34457778930664","0","0","0","0.0059268479235470295","0.0059268479235470295","0.0059268479235470295"
"202870","100","100","100","45.30766677856445","45.30766677856445","45.30766677856445","0","0","0","0.0019182696705684066","0.0019182696705684066","0.0019182696705684066"
"202970","100","100","100","45.26375961303711","45.26375961303711","45.26375961303711","0","0","0","0","0","0"
"203070","100","100","100","45.22486877441406","45.22486877441406","45.22486877441406","0","0","0","0.0019402957987040281","0.0019402957987040281","0.0019402957987040281"
"203170","100","100","100","45.18702697753906","45.18702697753906","45.18702697753906","0","0","0","0.003221262712031603","0.003221262712031603","0.003221262712031603"
"203270","100","100","100","45.14673614501953","45.14673614501953","45.14673614501953","0","0","0","0.0013575730845332146","0.0013575730845332146","0.0013575730845332146"
"203370","100","100","100","45.113826751708984","45.113826751708984","45.113826751708984","0","0","0","0.0016688345931470394","0.0016688345931470394","0.0016688345931470394"
"203470","100","100","100","45.07377243041992","45.07377243041992","45.07377243041992","0","0","0","0.000556466868147254","0.000556466868147254","0.000556466868147254"
"203570","100","100","100","45.03550338745117","45.03550338745117","45.03550338745117","0","0","0","0.0010216187220066786","0.0010216187220066786","0.0010216187220066786"
"203596","100","100","100","45.02479934692383","45.02479934692383","45.02479934692383","0","0","0","0.001563991536386311","0.001563991536386311","0.001563991536386311"
"203696","100","100","100","44.98282241821289","44.98282241821289","44.98282241821289","0","0","0","0","0","0"
"203796","100","100","100","44.938438415527344","44.938438415527344","44.938438415527344","0","0","0","0","0","0"
"203896","100","100","100","44.90147018432617","44.90147018432617","44.90147018432617","0","0","0","0","0","0"
"203996","100","100","100","44.86470413208008","44.86470413208008","44.86470413208008","0","0","0","0","0","0"
"204096","100","100","100","44.823307037353516","44.823307037353516","44.823307037353516","0","0","0","0","0","0"
"204196","100","100","100","44.78331756591797","44.78331756591797","44.78331756591797","0","0","0","0","0","0"
"204296","100","100","100","44.7432975769043","44.7432975769043","44.7432975769043","0","0","0","0","0","0"
"204396","100","100","100","44.70851516723633","44.70851516723633","44.70851516723633","0","0","0","0","0","0"
"204496","100","100","100","44.6639518737793","44.6639518737793","44.6639518737793","0","0","0","0","0","0"
"204596","100","100","100","44.62762451171875","44.62762451171875","44.62762451171875","0","0","0","0","0","0"
"204696","100","100","100","44.591285705566406","44.591285705566406","44.591285705566406","0","0","0","0","0","0"
"204796","100","100","100","44.548065185546875","44.548065185546875","44.548065185546875","0","0","0","0","0","0"
"204896","100","100","100","44.507320404052734","44.507320404052734","44.507320404052734","0","0","0","0","0","0"
"204996","100","100","100","44.46502685546875","44.46502685546875","44.46502685546875","0","0","0","0","0","0"
"205096","100","100","100","44.424713134765625","44.424713134765625","44.424713134765625","0","0","0","0","0","0"
"205196","100","100","100","44.3870964050293","44.3870964050293","44.3870964050293","0","0","0","0","0","0"
"205296","100","100","100","44.34720230102539","44.34720230102539","44.34720230102539","0","0","0","0","0","0"
"205396","100","100","100","44.31028747558594","44.31028747558594","44.31028747558594","0","0","0","0","0","0"
"205496","100","100","100","44.271881103515625","44.271881103515625","44.271881103515625","0","0","0","0","0","0"
"205596","100","100","100","44.23451614379883","44.23451614379883","44.23451614379883","0","0","0","0","0","0"
"205696","100","100","100","44.19709396362305","44.19709396362305","44.19709396362305","0","0","0","0","0","0"
"205796","100","100","100","44.15719985961914","44.15719985961914","44.15719985961914","0","0","0","0","0","0"
"205896","100","100","100","44.12044143676758","44.12044143676758","44.12044143676758","0","0","0","0","0","0"
"205996","100","100","100","44.084564208984375","44.084564208984375","44.084564208984375","0","0","0","0","0","0"
"206096","100","100","100","44.045188903808594","44.045188903808594","44.045188903808594","0","0","0","0","0","0"
"206196","100","100","100","44.00386428833008","44.00386428833008","44.00386428833008","0","0","0","0","0","0"
"206296","100","100","100","43.96193313598633","43.96193313598633","43.96193313598633","0","0","0","0","0","0"
"206396","100","100","100","43.922672271728516","43.922672271728516","43.922672271728516","0","0","0","0","0","0"
"206496","100","100","100","43.88332748413086","43.88332748413086","43.88332748413086","0","0","0","0","0","0"
"206596","100","100","100","43.844417572021484","43.844417572021484","43.844417572021484","0","0","0","0","0","0"
"206696","100","100","100","43.80261993408203","43.80261993408203","43.80261993408203","0","0","0","0","0","0"
"206796","100","100","100","43.762672424316406","43.762672424316406","43.762672424316406","0","0","0","0","0","0"
"206896","100","100","100","43.72331619262695","43.72331619262695","43.72331619262695","0","0","0","0","0","0"
"206996","100","100","100","43.67909240722656","43.67909240722656","43.67909240722656","0","0","0","0","0","0"
"207096","100","100","100","43.63734436035156","43.63734436035156","43.63734436035156","0","0","0","0","0","0"
"207196","100","100","100","43.59455871582031","43.59455871582031","43.59455871582031","0","0","0","0","0","0"
"207296","100","100","100","43.5530891418457","43.5530891418457","43.5530891418457","0","0","0","0","0","0"
"207396","100","100","100","43.51270294189453","43.51270294189453","43.51270294189453","0","0","0","0","0","0"
"207496","100","100","100","43.478702545166016","43.478702545166016","43.478702545166016","0.004066857043653727","0.004066857043653727","0.004066857043653727","0.003991704899817705","0.003991704899817705","0.003991704899817705"
"207596","100","100","100","43.44075012207031","43.44075012207031","43.44075012207031","0.007547442801296711","0.007547442801296711","0.007547442801296711","0.006132849026471376","0.006132849026471376","0.006132849026471376"
"207696","100","100","100","43.39945983886719","43.39945983886719","43.39945983886719","0.011585480533540249","0.011585480533540249","0.011585480533540249","0.007571252528578043","0.007571252528578043","0.007571252528578043"
"207796","100","100","100","43.35944366455078","43.35944366455078","43.35944366455078","0.013457241468131542","0.013457241468131542","0.013457241468131542","0.009552769362926483","0.009552769362926483","0.009552769362926483"
"207896","100","100","100","43.32365417480469","43.32365417480469","43.32365417480469","0.016377462074160576","0.016377462074160576","0.016377462074160576","0.01035307813435793","0.01035307813435793","0.01035307813435793"
"207996","100","100","100","43.284725189208984","43.284725189208984","43.284725189208984","0.017635570839047432","0.017635570839047432","0.017635570839047432","0.00763357151299715","0.00763357151299715","0.00763357151299715"
"208022","100","100","100","43.27525329589844","43.27525329589844","43.27525329589844","0.017958108335733414","0.017958108335733414","0.017958108335733414","0.008772363886237144","0.008772363886237144","0.008772363886237144"
"208122","100","100","100","43.237464904785156","43.237464904785156","43.237464904785156","0.020183926448225975","0.020183926448225975","0.020183926448225975","0.009949427098035812","0.009949427098035812","0.009949427098035812"
"208222","100","100","100","43.19966125488281","43.19966125488281","43.19966125488281","0.02450789511203766","0.02450789511203766","0.02450789511203766","0.010767862200737","0.010767862200737","0.010767862200737"
"208322","100","100","100","43.161190032958984","43.161190032958984","43.161190032958984","0.02658032439649105","0.02658032439649105","0.02658032439649105","0.014366290532052517","0.014366290532052517","0.014366290532052517"
"208422","100","100","100","43.119468688964844","43.119468688964844","43.119468688964844","0.02573513612151146","0.02573513612151146","0.02573513612151146","0.015099922195076942","0.015099922195076942","0.015099922195076942"
"208522","100","100","100","43.07674026489258","43.07674026489258","43.07674026489258","0.022543691098690033","0.022543691098690033","0.022543691098690033","0.01458240207284689","0.01458240207284689","0.01458240207284689"
"208622","100","100","100","43.037933349609375","43.037933349609375","43.037933349609375","0.02363567426800728","0.02363567426800728","0.02363567426800728","0.01700737327337265","0.01700737327337265","0.01700737327337265"
"208722","100","100","100","43.001258850097656","43.001258850097656","43.001258850097656","0.02301635406911373","0.02301635406911373","0.02301635406911373","0.019210651516914368","0.019210651516914368","0.019210651516914368"
"208822","100","100","100","42.955299377441406","42.955299377441406","42.955299377441406","0.02090991474688053","0.02090991474688053","0.02090991474688053","0.02178945578634739","0.02178945578634739","0.02178945578634739"
"208922","100","100","100","42.90937805175781","42.90937805175781","42.90937805175781","0.019641438499093056","0.019641438499093056","0.019641438499093056","0.021834833547472954","0.021834833547472954","0.021834833547472954"
"209022","100","100","100","42.873687744140625","42.873687744140625","42.873687744140625","0.017782801762223244","0.017782801762223244","0.017782801762223244","0.02051689475774765","0.02051689475774765","0.02051689475774765"
"209122","100","100","100","42.8298225402832","42.8298225402832","42.8298225402832","0.01725044474005699","0.01725044474005699","0.01725044474005699","0.022096946835517883","0.022096946835517883","0.022096946835517883"
"209222","100","100","100","42.78784942626953","42.78784942626953","42.78784942626953","0.016516519710421562","0.016516519710421562","0.016516519710421562","0.02120380289852619","0.02120380289852619","0.02120380289852619"
"209322","100","100","100","42.7459602355957","42.7459602355957","42.7459602355957","0.014396512880921364","0.014396512880921364","0.014396512880921364","0.01973971165716648","0.01973971165716648","0.01973971165716648"
"209422","100","100","100","42.70476150512695","42.70476150512695","42.70476150512695","0.011289732530713081","0.011289732530713081","0.011289732530713081","0.019453169777989388","0.019453169777989388","0.019453169777989388"
"209522","100","100","100","42.66475296020508","42.66475296020508","42.66475296020508","0.010099459439516068","0.010099459439516068","0.010099459439516068","0.016248447820544243","0.016248447820544243","0.016248447820544243"
"209622","100","100","100","42.61851119995117","42.61851119995117","42.61851119995117","0.006571506150066853","0.006571506150066853","0.006571506150066853","0.015124287456274033","0.015124287456274033","0.015124287456274033"
"209722","100","100","100","42.57958221435547","42.57958221435547","42.57958221435547","0.003120140405371785","0.003120140405371785","0.003120140405371785","0.014471551403403282","0.014471551403403282","0.014471551403403282"
"209822","100","100","100","42.535831451416016","42.535831451416016","42.535831451416016","0.0010186234721913934","0.0010186234721913934","0.0010186234721913934","0.012778946198523045","0.012778946198523045","0.012778946198523045"
"209922","100","100","100","42.490360260009766","42.490360260009766","42.490360260009766","0","0","0","0.009789608418941498","0.009789608418941498","0.009789608418941498"
"210022","100","100","100","42.44834899902344","42.44834899902344","42.44834899902344","0","0","0","0.008893143385648727","0.008893143385648727","0.008893143385648727"
"210122","100","100","100","42.409889221191406","42.409889221191406","42.409889221191406","0","0","0","0.006115039344877005","0.006115039344877005","0.006115039344877005"
"210222","100","100","100","42.365150451660156","42.365150451660156","42.365150451660156","0","0","0","0.005977734457701445","0.005977734457701445","0.005977734457701445"
"210322","100","100","100","42.3204345703125","42.3204345703125","42.3204345703125","0","0","0","0.006153348367661238","0.006153348367661238","0.006153348367661238"
"210422","100","100","100","42.2789192199707","42.2789192199707","42.2789192199707","0","0","0","0.003877892391756177","0.003877892391756177","0.003877892391756177"
"210522","100","100","100","42.235626220703125","42.235626220703125","42.235626220703125","0","0","0","0.0023791578132659197","0.0023791578132659197","0.0023791578132659197"
"210622","100","100","100","42.196319580078125","42.196319580078125","42.196319580078125","0","0","0","0.0026470522861927748","0.0026470522861927748","0.0026470522861927748"
"210722","100","100","100","42.156166076660156","42.156166076660156","42.156166076660156","0","0","0","0.0005813352181576192","0.0005813352181576192","0.0005813352181576192"
"210822","100","100","100","42.11688232421875","42.11688232421875","42.11688232421875","0","0","0","0.0005371820880100131","0.0005371820880100131","0.0005371820880100131"
"210922","100","100","100","42.08597946166992","42.08597946166992","42.08597946166992","0","0","0","0","0","0"
"211022","100","100","100","42.046146392822266","42.046146392822266","42.046146392822266","0","0","0","0.0007612669724039733","0.0007612669724039733","0.0007612669724039733"
"211122","100","100","100","41.99742889404297","41.99742889404297","41.99742889404297","0","0","0","0","0","0"
"211222","100","100","100","41.95954895019531","41.95954895019531","41.95954895019531","0","0","0","0","0","0"
"211322","100","100","100","41.91667556762695","41.91667556762695","41.91667556762695","0","0","0","0.00021188173559494317","0.00021188173559494317","0.00021188173559494317"
"211422","100","100","100","41.87594985961914","41.87594985961914","41.87594985961914","0","0","0","0.0021799621172249317","0.0021799621172249317","0.0021799621172249317"
"211522","100","100","100","41.83491516113281","41.83491516113281","41.83491516113281","0","0","0","0.0007260316051542759","0.0007260316051542759","0.0007260316051542759"
"211622","100","100","100","41.79124450683594","41.79124450683594","41.79124450683594","0","0","0","0.00016471941489726305","0.00016471941489726305","0.00016471941489726305"
"211722","100","100","100","41.752586364746094","41.752586364746094","41.752586364746094","0","0","0","0.0019666804000735283","0.0019666804000735283","0.0019666804000735283"
"211822","100","100","100","41.71859359741211","41.71859359741211","41.71859359741211","0","0","0","0.0021601845510303974","0.0021601845510303974","0.0021601845510303974"
"211922","100","100","100","41.67949676513672","41.67949676513672","41.67949676513672","0","0","0","0.0024066136684268713","0.0024066136684268713","0.0024066136684268713"
"212022","100","100","100","41.639930725097656","41.639930725097656","41.639930725097656","0","0","0","0.0004027590621262789","0.0004027590621262789","0.0004027590621262789"
"212122","100","100","100","41.59961700439453","41.59961700439453","41.59961700439453","0","0","0","0.001649600570090115","0.001649600570090115","0.001649600570090115"
"212222","100","100","100","41.5611686706543","41.5611686706543","41.5611686706543","0","0","0","0","0","0"
"212322","100","100","100","41.5250129699707","41.5250129699707","41.5250129699707","0","0","0","0.0011567608453333378","0.0011567608453333378","0.0011567608453333378"
"212422","100","100","100","41.48694610595703","41.48694610595703","41.48694610595703","0","0","0","0.0003053090476896614","0.0003053090476896614","0.0003053090476896614"
"212448","100","100","100","41.474891662597656","41.474891662597656","41.474891662597656","0","0","0","0","0","0"
"212548","100","100","100","41.433868408203125","41.433868408203125","41.433868408203125","0","0","0","0.0011534610530361533","0.0011534610530361533","0.0011534610530361533"
"212648","100","100","100","41.39432144165039","41.39432144165039","41.39432144165039","0","0","0","0.0034264461137354374","0.0034264461137354374","0.0034264461137354374"
"212748","100","100","100","41.358741760253906","41.358741760253906","41.358741760253906","0","0","0","0.0035795923322439194","0.0035795923322439194","0.0035795923322439194"
"212848","100","100","100","41.322757720947266","41.322757720947266","41.322757720947266","0","0","0","0.0016291126376017928","0.0016291126376017928","0.0016291126376017928"
"212948","100","100","100","41.282005310058594","41.282005310058594","41.282005310058594","0","0","0","0.0030696529429405928","0.0030696529429405928","0.0030696529429405928"
"213048","100","100","100","41.24675750732422","41.24675750732422","41.24675750732422","0","0","0","0.0031790125649422407","0.0031790125649422407","0.0031790125649422407"
"213148","100","100","100","41.20725631713867","41.20725631713867","41.20725631713867","0","0","0","0.0014193928800523281","0.0014193928800523281","0.0014193928800523281"
"213248","100","100","100","41.169525146484375","41.169525146484375","41.169525146484375","0","0","0","0.002867301693186164","0.002867301693186164","0.002867301693186164"
"213348","100","100","100","41.126991271972656","41.126991271972656","41.126991271972656","0","0","0","0.0037723302375525236","0.0037723302375525236","0.0037723302375525236"
"213448","100","100","100","41.08271026611328","41.08271026611328","41.08271026611328","0","0","0","0.004462587181478739","0.004462587181478739","0.004462587181478739"
"213548","100","100","100","41.04677963256836","41.04677963256836","41.04677963256836","0","0","0","0.0055578830651938915","0.0055578830651938915","0.0055578830651938915"
"213648","100","100","100","41.00611114501953","41.00611114501953","41.00611114501953","0","0","0","0.005393511150032282","0.005393511150032282","0.005393511150032282"
"213748","100","100","100","40.96759796142578","40.96759796142578","40.96759796142578","0","0","0","0.0038212952204048634","0.0038212952204048634","0.0038212952204048634"
"213848","100","100","100","40.9259147644043","40.9259147644043","40.9259147644043","0","0","0","0.006898743566125631","0.006898743566125631","0.006898743566125631"
"213948","100","100","100","40.882930755615234","40.882930755615234","40.882930755615234","0","0","0","0.0037462280597537756","0.0037462280597537756","0.0037462280597537756"
"214048","100","100","100","40.841346740722656","40.841346740722656","40.841346740722656","0","0","0","0.005524201784282923","0.005524201784282923","0.005524201784282923"
"214148","100","100","100","40.800418853759766","40.800418853759766","40.800418853759766","0","0","0","0.006417739205062389","0.006417739205062389","0.006417739205062389"
"214248","100","100","100","40.76447677612305","40.76447677612305","40.76447677612305","0","0","0","0.007248679641634226","0.007248679641634226","0.007248679641634226"
"214348","100","100","100","40.719505310058594","40.719505310058594","40.719505310058594","0","0","0","0.003949400968849659","0.003949400968849659","0.003949400968849659"
"214448","100","100","100","40.67967987060547","40.67967987060547","40.67967987060547","0","0","0","0.004755229689180851","0.004755229689180851","0.004755229689180851"
"214548","100","100","100","40.638648986816406","40.638648986816406","40.638648986816406","0","0","0","0.004934113007038832","0.004934113007038832","0.004934113007038832"
"214648","100","100","100","40.59819793701172","40.59819793701172","40.59819793701172","0","0","0","0.006083204410970211","0.006083204410970211","0.006083204410970211"
"214748","100","100","100","40.55384063720703","40.55384063720703","40.55384063720703","0","0","0","0.007713496219366789","0.007713496219366789","0.007713496219366789"
"214848","100","100","100","40.509952545166016","40.509952545166016","40.509952545166016","0","0","0","0.006417069584131241","0.006417069584131241","0.006417069584131241"
"214948","100","100","100","40.466827392578125","40.466827392578125","40.466827392578125","0","0","0","0.003652768675237894","0.003652768675237894","0.003652768675237894"
"215048","100","100","100","40.41849899291992","40.41849899291992","40.41849899291992","0","0","0","0.0036756775807589293","0.0036756775807589293","0.0036756775807589293"
"215148","100","100","100","40.37574005126953","40.37574005126953","40.37574005126953","0","0","0","0.0002878532977774739","0.0002878532977774739","0.0002878532977774739"
"215248","100","100","100","40.3326530456543","40.3326530456543","40.3326530456543","0","0","0","0.0023172253277152777","0.0023172253277152777","0.0023172253277152777"
"215348","100","100","100","40.29496383666992","40.29496383666992","40.29496383666992","0","0","0","0","0","0"
"215448","100","100","100","40.25614547729492","40.25614547729492","40.25614547729492","0","0","0","0","0","0"
"215548","100","100","100","40.21263885498047","40.21263885498047","40.21263885498047","0","0","0","0.0008353532175533473","0.0008353532175533473","0.0008353532175533473"
"215648","100","100","100","40.177433013916016","40.177433013916016","40.177433013916016","0","0","0","0.001335439388640225","0.001335439388640225","0.001335439388640225"
"215748","100","100","100","40.13752365112305","40.13752365112305","40.13752365112305","0","0","0","0.0017705815844237804","0.0017705815844237804","0.0017705815844237804"
"215848","100","100","100","40.09758758544922","40.09758758544922","40.09758758544922","0","0","0","0.00570920342579484","0.00570920342579484","0.00570920342579484"
"215948","100","100","100","40.054283142089844","40.054283142089844","40.054283142089844","0","0","0","0.007559605874121189","0.007559605874121189","0.007559605874121189"
"216048","100","100","100","40.01327896118164","40.01327896118164","40.01327896118164","0","0","0","0.0062742470763623714","0.0062742470763623714","0.0062742470763623714"
"216148","100","100","100","39.97174835205078","39.97174835205078","39.97174835205078","0","0","0","0.003247710643336177","0.003247710643336177","0.003247710643336177"
"216248","100","100","100","39.93120574951172","39.93120574951172","39.93120574951172","0","0","0","0.002660490572452545","0.002660490572452545","0.002660490572452545"
"216348","100","100","100","39.8912239074707","39.8912239074707","39.8912239074707","0","0","0","0.0007480194326490164","0.0007480194326490164","0.0007480194326490164"
"216448","100","100","100","39.85152053833008","39.85152053833008","39.85152053833008","0","0","0","0.004729515872895718","0.004729515872895718","0.004729515872895718"
"216548","100","100","100","39.81165313720703","39.81165313720703","39.81165313720703","0","0","0","0.0033579908777028322","0.0033579908777028322","0.0033579908777028322"
"216648","100","100","100","39.77172088623047","39.77172088623047","39.77172088623047","0","0","0","0.0035026795230805874","0.0035026795230805874","0.0035026795230805874"
"216748","100","100","100","39.7318000793457","39.7318000793457","39.7318000793457","0","0","0","0.005253625568002462","0.005253625568002462","0.005253625568002462"
"216848","100","100","100","39.69141387939453","39.69141387939453","39.69141387939453","0","0","0","0.007072430569678545","0.007072430569678545","0.007072430569678545"
"216874","100","100","100","39.6806526184082","39.6806526184082","39.6806526184082","0","0","0","0.0076149264350533485","0.0076149264350533485","0.0076149264350533485"
"216974","100","100","100","39.63958740234375","39.63958740234375","39.63958740234375","0","0","0","0.005449551623314619","0.005449551623314619","0.005449551623314619"
"217074","100","100","100","39.592613220214844","39.592613220214844","39.592613220214844","0","0","0","0.005366434343159199","0.005366434343159199","0.005366434343159199"
"217174","100","100","100","39.55318832397461","39.55318832397461","39.55318832397461","0","0","0","0.006300339009612799","0.006300339009612799","0.006300339009612799"
"217274","100","100","100","39.51018142700195","39.51018142700195","39.51018142700195","0","0","0","0.007461242843419313","0.007461242843419313","0.007461242843419313"
"217374","100","100","100","39.463348388671875","39.463348388671875","39.463348388671875","0","0","0","0.00781959481537342","0.00781959481537342","0.00781959481537342"
"217474","100","100","100","39.4251708984375","39.4251708984375","39.4251708984375","0","0","0","0.006308732088655233","0.006308732088655233","0.006308732088655233"
"217574","100","100","100","39.385990142822266","39.385990142822266","39.385990142822266","0","0","0","0.005332926753908396","0.005332926753908396","0.005332926753908396"
"217674","100","100","100","39.34774398803711","39.34774398803711","39.34774398803711","0","0","0","0.005357753951102495","0.005357753951102495","0.005357753951102495"
"217774","100","100","100","39.301361083984375","39.301361083984375","39.301361083984375","0","0","0","0.005676926113665104","0.005676926113665104","0.005676926113665104"
"217874","100","100","100","39.25639343261719","39.25639343261719","39.25639343261719","0","0","0","0.01010945811867714","0.01010945811867714","0.01010945811867714"
"217974","100","100","100","39.21485137939453","39.21485137939453","39.21485137939453","0","0","0","0.011325927451252937","0.011325927451252937","0.011325927451252937"
"218074","100","100","100","39.1789436340332","39.1789436340332","39.1789436340332","0","0","0","0.01222816202789545","0.01222816202789545","0.01222816202789545"
"218174","100","100","100","39.13864517211914","39.13864517211914","39.13864517211914","0","0","0","0.013178872875869274","0.013178872875869274","0.013178872875869274"
"218274","100","100","100","39.10110855102539","39.10110855102539","39.10110855102539","0","0","0","0.013602039776742458","0.013602039776742458","0.013602039776742458"
"218374","100","100","100","39.057125091552734","39.057125091552734","39.057125091552734","0","0","0","0.013077499344944954","0.013077499344944954","0.013077499344944954"
"218474","100","100","100","39.01533508300781","39.01533508300781","39.01533508300781","0","0","0","0.012578573077917099","0.012578573077917099","0.012578573077917099"
"218574","100","100","100","38.97550964355469","38.97550964355469","38.97550964355469","0","0","0","0.011352453380823135","0.011352453380823135","0.011352453380823135"
"218674","100","100","100","38.93579864501953","38.93579864501953","38.93579864501953","0","0","0","0.010303756222128868","0.010303756222128868","0.010303756222128868"
"218774","100","100","100","38.895206451416016","38.895206451416016","38.895206451416016","0","0","0","0.015049118548631668","0.015049118548631668","0.015049118548631668"
"218874","100","100","100","38.85188674926758","38.85188674926758","38.85188674926758","0","0","0","0.01200355775654316","0.01200355775654316","0.01200355775654316"
"218974","100","100","100","38.81342697143555","38.81342697143555","38.81342697143555","0","0","0","0.01138368621468544","0.01138368621468544","0.01138368621468544"
"219074","100","100","100","38.77128982543945","38.77128982543945","38.77128982543945","0","0","0","0.010923000052571297","0.010923000052571297","0.010923000052571297"
"219174","100","100","100","38.72896957397461","38.72896957397461","38.72896957397461","0","0","0","0.011486554518342018","0.011486554518342018","0.011486554518342018"
"219274","100","100","100","38.68820571899414","38.68820571899414","38.68820571899414","0","0","0","0.011132360436022282","0.011132360436022282","0.011132360436022282"
"219374","100","100","100","38.64569854736328","38.64569854736328","38.64569854736328","0","0","0","0.009469663724303246","0.009469663724303246","0.009469663724303246"
"219474","100","100","100","38.606163024902344","38.606163024902344","38.606163024902344","0","0","0","0.010792420245707035","0.010792420245707035","0.010792420245707035"
"219574","100","100","100","38.5647087097168","38.5647087097168","38.5647087097168","0","0","0","0.007086151745170355","0.007086151745170355","0.007086151745170355"
"219674","100","100","100","38.524314880371094","38.524314880371094","38.524314880371094","0","0","0","0.00381266325712204","0.00381266325712204","0.00381266325712204"
